text,label
but specifically excluding any and all consequential punitive or other indirect damages.,Liability
In the event of any error or delay with respect to both the Fund/SERV Processing Procedures and the Manual Processing Procedures outlined in Exhibit B herein:,Liability
"This Agreement shall commence on the ""Effective Date"" and shall continue for ten (10) Contract Years, unless terminated in accordance with the provisions of Section 6 of this Agreement or extended by renewal by written agreement of the Parties in accordance with the provisions of Section 13(o) of this Agreement (the ""Term"").",Termination
This Agreement shall be governed by and construed in accordance with the laws of the State of California without regard to its conflict of laws provisions.,Governance
"Without limiting Section 4(a) above, the Parties agree that *** are, at the Effective Date, primarily or exclusively known as suppliers or providers in the Product and Services Category. Accordingly, Forty Niners SC shall not solicit or enter into sponsorships with such Parties.",Restriction
"Forty Niners SC shall not enter into a sponsorship agreement with a party with respect to the Product and Services Category, provided however, that Forty Niners SC shall be permitted to enter into a sponsorship agreement with any party that enters into a naming rights agreement with SCSA for the Stadium, provided that if SCSA enters into a naming rights agreement for the Stadium with a party that is in the Products and Services Category, Sponsor may immediately terminate this Agreement and receive a pro rated refund of any amounts paid by Sponsor for the unexpired Contract Year in which the termination occurs.",Restriction
"Forty Niners SC acknowledges and agrees that, except as otherwise provided herein, the rights granted to Sponsor herein are exclusive to Sponsor within the Product and Services Category with respect to Forty Niners SC at the Stadium.",Restriction
"Sponsor shall receive exclusive branding and entitlement at the Stadium at (i) a ticketed entryway for the suite tower guests (currently referred to as ""Suite Tower Gate F""); (ii) an open communal space in front of the suite tower (currently referred to as the ""Suite Tower Plaza""); (iii) first floor welcome lobby of suite tower and individual suite corridors (currently referred to as the ""Suite Tower Atrium""); and (iv) an on­site meeting space (currently referred to as the ""Executive Briefing Center"") located adjacent to the suite described below and Forty Niners SC will provide a *** credit towards buildout of the Executive Briefing Center.",Restriction
"Either Party shall have the right to immediately terminate this Agreement in the event the other Party, in such Party's reasonable discretion, engages in illegal, indecent, immoral, harmful or scandalous behavior or activities that may directly or indirectly damage such Party's reputation or goodwill or violates any rules or regulations of Team or the National Football League or if this would otherwise violate League policy or directive.",Confidentiality
"Sponsor shall have no right to assign any right granted hereunder to use Team Marks, or any other Sponsorship Rights granted hereunder, to any third party, except as otherwise explicitly set forth herein.",Transfer
"This Agreement and the rights granted hereunder may not be assigned, sold, transferred, pledged or exchanged by Sponsor by operation of law or otherwise without the prior written consent of Forty Niners SC, which consent shall be in Forty Niners SC's sole discretion; provided, however, that Forty Niners SC shall consent to an assignment to any entity that acquires Sponsor (or a substantial portion of Sponsor's assets) via merger, acquisition or other similar transaction so long as (i) such entity's sponsorship would not cause Forty Niners SC to breach any existing agreement, (ii) Sponsor is not in default under this Agreements, and (iii) such sponsorship shall not otherwise cause a breach under this Agreement.",Transfer
"The rights and obligations of Forty Niners SC under this Agreement may be assigned by Forty Niners SC without the consent of Sponsor so long as the assignment shall be the assignment of Team's rights and obligations hereunder (i) as collateral security for financing arrangements, (ii) to any Affiliate or successor entity, or (iii) to any purchaser of Team's interest in its NFL franchise.",Transfer
"Term to use, reproduce and display the Sponsor Marks in connection with advertising and promotion of Sponsor and its sponsorship.",IP
